r_nrm, b_nrm, p_t_prior, likelihood, t_curve, ccm_index
0.200027, 0.349092, 1.6399999581e-008, 3.7265659194e-004
0.202737, 0.351307, 1.5716324242e-008, 4.7161558177e-004
0.205446, 0.353523, 1.5349696625e-008, 5.5661209626e-004
0.208156, 0.355738, 1.3633075113e-008, 5.0914782332e-004
0.210865, 0.357954, 1.0119136640e-008, 3.7075928412e-004
0.213575, 0.360169, 6.8977477063e-009, 2.0673201652e-004
0.216285, 0.362385, 4.3180272691e-009, 1.2458984565e-004
0.197318, 0.346877, 1.3991360959e-008, 2.4598237360e-004
0.194608, 0.344661, 1.0795390359e-008, 1.4369159180e-004
0.191898, 0.342446, 8.7251681435e-009, 1.0971850861e-004
0.189189, 0.340230, 5.5655249298e-009, 7.6656251622e-005
0.186479, 0.338015, 3.7247840368e-009, 4.6600682253e-005
0.183770, 0.335799, 2.3317345832e-009, 1.9167246137e-005
0.205027, 0.342977, 1.8199999730e-008, 5.1572103985e-004
0.207737, 0.345192, 1.9166247256e-008, 7.6342624379e-004
0.210446, 0.347408, 1.6867797825e-008, 7.9155887943e-004
0.213156, 0.349623, 1.3633075113e-008, 6.6917022923e-004
0.215865, 0.351838, 1.0119136640e-008, 5.0157814985e-004
0.218575, 0.354054, 6.8977477063e-009, 3.1442570616e-004
0.221285, 0.356269, 4.3180272691e-009, 1.9494553271e-004
0.202318, 0.340761, 1.5716324242e-008, 2.6428708225e-004
0.199608, 0.338546, 1.3831593648e-008, 1.3465576922e-004
0.196898, 0.336330, 9.9521448860e-009, 5.4521435231e-005
0.194189, 0.334115, 6.4762475382e-009, 1.5074810108e-005
0.191479, 0.331900, 4.4145589406e-009, 7.6678170444e-006
0.188770, 0.329684, 2.3749149314e-009, 4.2050601223e-006
0.210027, 0.336861, 1.9999999878e-008, 7.9139263835e-004
0.212737, 0.339077, 1.9166247256e-008, 9.1552361846e-004
0.215446, 0.341292, 1.6867797825e-008, 8.8450883050e-004
0.218156, 0.343508, 1.3633075113e-008, 7.5782259228e-004
0.220865, 0.345723, 1.0119136640e-008, 5.6820985628e-004
0.223575, 0.347939, 6.8977477063e-009, 3.9025142905e-004
0.226285, 0.350154, 4.3180272691e-009, 2.4173389829e-004
0.207318, 0.334646, 1.9166247256e-008, 4.8932695063e-004
0.204608, 0.332431, 1.5349696625e-008, 2.4039229902e-004
0.201898, 0.330215, 1.1179121628e-008, 9.4876668300e-005
0.199189, 0.328000, 7.3869697026e-009, 2.3907981813e-005
0.196479, 0.325784, 5.0353561321e-009, 1.0907356227e-005
0.193770, 0.323569, 2.7635373989e-009, 4.7447706493e-006
0.215027, 0.330746, 1.9999999878e-008, 9.2905311612e-004
