r_nrm, b_nrm, p_t_prior, likelihood, t_curve, ccm_index
0.207920, 0.338030, 5.0000000584e-008, 1.7185799079e-003
0.212334, 0.342094, 3.0309866617e-008, 1.3684908627e-003
0.203506, 0.333966, 3.0309866617e-008, 3.9136462146e-004
0.217920, 0.327241, 5.0000000584e-008, 2.1450524218e-003
0.222307, 0.331335, 4.6155516742e-008, 2.6011976879e-003
0.226693, 0.335429, 3.6306506246e-008, 2.3904514965e-003
0.231080, 0.339522, 1.7843292710e-007, 1.2033480220e-002
0.235466, 0.343616, 1.8996310303e-007, 1.2818913907e-002
0.213534, 0.323147, 4.6155516742e-008, 1.0591802420e-003
0.209147, 0.319054, 3.6306506246e-008, 2.7041084832e-004
0.204761, 0.314960, 2.4336188176e-008, 7.0531728852e-005
0.200374, 0.310866, 1.3900416818e-008, 1.7296830265e-005
0.227920, 0.316599, 5.0000000584e-008, 2.8229057789e-003
0.232278, 0.320723, 3.3841223512e-007, 2.1974494681e-002
0.236637, 0.324847, 4.9616471642e-007, 3.4759819508e-002
0.240995, 0.328971, 4.8672376352e-007, 3.5677060485e-002
0.245353, 0.333095, 2.7800834346e-007, 2.0441805944e-002
0.223562, 0.312476, 4.6155516742e-008, 2.0176882390e-003
0.219204, 0.308352, 3.6306506246e-008, 1.0192433838e-003
0.214846, 0.304228, 2.4336188176e-008, 3.2842630753e-004
0.210487, 0.300104, 1.3900416818e-008, 1.5904808242e-004
0.237920, 0.306105, 6.8330001568e-007, 5.4391968995e-002
0.242249, 0.310259, 9.2311034905e-007, 7.1505740285e-002
0.246579, 0.314413, 7.2613011071e-007, 5.4451901466e-002
0.250908, 0.318568, 4.8672376352e-007, 3.7250798196e-002
0.255237, 0.322722, 2.7800834346e-007, 2.0654134452e-002
0.233591, 0.301951, 3.3841223512e-007, 2.7993818745e-002
0.229262, 0.297796, 3.6306506246e-008, 2.2828506771e-003
0.224933, 0.293642, 2.4336188176e-008, 6.9590716157e-004
0.220603, 0.289488, 1.3900416818e-008, 1.6063470684e-004
0.247920, 0.295757, 9.9999999748e-007, 1.1469759792e-001
0.252220, 0.299942, 9.2311034905e-007, 8.0358475447e-002
